Document,Word,WordDifficultyScore,WordDifficulty
Email Alerts,coronagraph,0.82,hard
Email Alerts,imagery,0.69,hard
Email Alerts,forecast,0.57,hard
Email Alerts,solar,0.73,hard
Email Alerts,low,0.0,easy
Email Alerts,activity,0.36,easy
Email Alerts,energetic,0.72,hard
Email Alerts,summary,0.7,hard
Email Alerts,greater,0.1,easy
Email Alerts,electron,0.71,hard
Email Alerts,flux,0.46,easy
Email Alerts,high,0.0,easy
Email Alerts,flux,0.46,easy
Email Alerts,greater,0.1,easy
Email Alerts,proton,0.76,hard
Email Alerts,flux,0.46,easy
Email Alerts,forecast,0.57,hard
Email Alerts,greater,0.1,easy
Email Alerts,electron,0.71,hard
Email Alerts,greater,0.1,easy
Email Alerts,proton,0.76,hard
Email Alerts,solar,0.73,hard
Email Alerts,wind,0.05,easy
Email Alerts,summary,0.7,hard
Email Alerts,solar,0.73,hard
Email Alerts,wind,0.05,easy
Email Alerts,environment,0.61,hard
Email Alerts,total,0.02,easy
Email Alerts,mostly,0.22,easy
Email Alerts,steady,0.38,easy
Email Alerts,varied,0.59,hard
Email Alerts,wind,0.05,easy
Email Alerts,mostly,0.22,easy
Email Alerts,steady,0.38,easy
Email Alerts,phi,0.74,hard
Email Alerts,angle,0.19,easy
Email Alerts,predominantly,0.81,hard
Email Alerts,negative,0.29,easy
Email Alerts,forecast,0.57,hard
Email Alerts,solar,0.73,hard
Email Alerts,wind,0.05,easy
Email Alerts,enhanced,0.7,hard
Email Alerts,influence,0.13,easy
Email Alerts,next,0.0,easy
Email Alerts,negative,0.29,easy
Email Alerts,summary,0.7,hard
Email Alerts,geomagnetic,0.84,hard
Email Alerts,field,0.0,easy
Email Alerts,influence,0.13,easy
Email Alerts,storm,0.38,easy
Email Alerts,negative,0.29,easy
Email Alerts,influence,0.13,easy
Email Alerts,product,0.22,easy
Email Alerts,space,0.0,easy
Email Alerts,weather,0.14,easy
Email Alerts,prediction,0.75,hard
Email Alerts,center,0.03,easy
Email Alerts,solar,0.73,hard
Email Alerts,activity,0.36,easy
Email Alerts,summary,0.7,hard
Email Alerts,solar,0.73,hard
Email Alerts,activity,0.36,easy
Email Alerts,moderate,0.46,easy
Email Alerts,region,0.45,easy
Email Alerts,lost,0.0,easy
Email Alerts,intermediate,0.75,hard
Email Alerts,around,0.0,easy
Email Alerts,western,0.47,easy
Email Alerts,limb,0.62,hard
Email Alerts,flare,0.43,easy
Email Alerts,producer,0.41,easy
Email Alerts,throughout,0.05,easy
Email Alerts,period,0.01,easy
Email Alerts,ten,0.06,easy
Email Alerts,region,0.45,easy
Email Alerts,rapid,0.51,easy
Email Alerts,flux,0.46,easy
Email Alerts,emergence,0.7,hard
Email Alerts,magnetic,0.65,hard
Email Alerts,shear,0.54,easy
Email Alerts,across,0.0,easy
Email Alerts,intermediate,0.75,hard
Email Alerts,area,0.01,easy
Email Alerts,experienced,0.62,hard
Email Alerts,length,0.06,easy
Email Alerts,increasing,0.45,easy
Email Alerts,leader,0.35,easy
Email Alerts,trailer,0.47,easy
Email Alerts,region,0.45,easy
Email Alerts,quiet,0.04,easy
Email Alerts,slight,0.38,easy
Email Alerts,imagery,0.69,hard
Email Alerts,period,0.01,easy
Email Alerts,forecast,0.57,hard
Email Alerts,solar,0.73,hard
Email Alerts,low,0.0,easy
Email Alerts,activity,0.36,easy
Email Alerts,chance,0.01,easy
Email Alerts,activity,0.36,easy
Email Alerts,energetic,0.72,hard
Email Alerts,particle,0.71,hard
Email Alerts,summary,0.7,hard
Email Alerts,greater,0.1,easy
Email Alerts,electron,0.71,hard
Email Alerts,orbit,0.63,hard
Email Alerts,remains,0.19,easy
Email Alerts,high,0.0,easy
Email Alerts,flux,0.46,easy
Email Alerts,greater,0.1,easy
Email Alerts,proton,0.76,hard
Email Alerts,flux,0.46,easy
Email Alerts,forecast,0.57,hard
Email Alerts,greater,0.1,easy
Email Alerts,electron,0.71,hard
Email Alerts,possibly,0.29,easy
Email Alerts,thereafter,0.7,hard
Email Alerts,active,0.11,easy
Email Alerts,western,0.47,easy
Email Alerts,hemisphere,0.68,hard
Email Alerts,magnetic,0.65,hard
Email Alerts,complexity,0.6,hard
Email Alerts,reducing,0.68,hard
Email Alerts,proton,0.76,hard
Email Alerts,therefore,0.11,easy
Email Alerts,greater,0.1,easy
Email Alerts,proton,0.76,hard
Email Alerts,solar,0.73,hard
Email Alerts,wind,0.05,easy
Email Alerts,summary,0.7,hard
Email Alerts,solar,0.73,hard
Email Alerts,wind,0.05,easy
Email Alerts,negative,0.29,easy
Email Alerts,total,0.02,easy
Email Alerts,field,0.0,easy
Email Alerts,thereafter,0.7,hard
Email Alerts,solar,0.73,hard
Email Alerts,wind,0.05,easy
Email Alerts,gradual,0.71,hard
Email Alerts,decline,0.34,easy
Email Alerts,aside,0.21,easy
Email Alerts,phi,0.74,hard
Email Alerts,angle,0.19,easy
Email Alerts,negative,0.29,easy
Email Alerts,towards,0.19,easy
Email Alerts,sun,0.09,easy
Email Alerts,orientation,0.68,hard
Email Alerts,forecast,0.57,hard
Email Alerts,negative,0.29,easy
Email Alerts,slight,0.38,easy
Email Alerts,chance,0.01,easy
Email Alerts,glancing,0.76,hard
Email Alerts,blow,0.02,easy
Email Alerts,left,0.0,easy
Email Alerts,arrive,0.6,hard
Email Alerts,solar,0.73,hard
Email Alerts,wind,0.05,easy
Email Alerts,effect,0.0,easy
Email Alerts,wane,0.68,hard
Email Alerts,summary,0.7,hard
Email Alerts,geomagnetic,0.84,hard
Email Alerts,field,0.0,easy
Email Alerts,previous,0.08,easy
Email Alerts,discussion,0.2,easy
Email Alerts,effect,0.0,easy
Email Alerts,wane,0.68,hard
Email Alerts,chance,0.01,easy
Email Alerts,geomagnetic,0.84,hard
Email Alerts,glancing,0.76,hard
Email Alerts,left,0.0,easy
Email Alerts,however,0.0,easy
Email Alerts,confidence,0.26,easy
Email Alerts,negative,0.29,easy
Email Alerts,effect,0.0,easy
Email Alerts,end,0.0,easy
Email Alerts,weak,0.21,easy
Email Alerts,positive,0.23,easy
Email Alerts,regime,0.65,hard
Email Alerts,product,0.22,easy
Email Alerts,space,0.0,easy
Email Alerts,weather,0.14,easy
Email Alerts,prediction,0.75,hard
Email Alerts,center,0.03,easy
Email Alerts,solar,0.73,hard
Email Alerts,activity,0.36,easy
Email Alerts,summary,0.7,hard
Email Alerts,solar,0.73,hard
Email Alerts,activity,0.36,easy
Email Alerts,moderate,0.46,easy
Email Alerts,intermediate,0.75,hard
Email Alerts,responsible,0.18,easy
Email Alerts,form,0.0,easy
Email Alerts,period,0.01,easy
Email Alerts,western,0.47,easy
Email Alerts,limb,0.62,hard
Email Alerts,produced,0.28,easy
Email Alerts,numerous,0.5,easy
Email Alerts,faint,0.51,easy
Email Alerts,associated,0.64,hard
Email Alerts,first,0.0,easy
Email Alerts,analysis,0.41,easy
Email Alerts,underway,0.77,hard
Email Alerts,forecast,0.57,hard
Email Alerts,solar,0.73,hard
Email Alerts,activity,0.36,easy
Email Alerts,likely,0.06,easy
Email Alerts,reach,0.07,easy
Email Alerts,moderate,0.46,easy
Email Alerts,chance,0.01,easy
Email Alerts,isolated,0.57,hard
Email Alerts,energetic,0.72,hard
Email Alerts,summary,0.7,hard
Email Alerts,greater,0.1,easy
Email Alerts,electron,0.71,hard
Email Alerts,flux,0.46,easy
Email Alerts,greater,0.1,easy
Email Alerts,proton,0.76,hard
Email Alerts,flux,0.46,easy
Email Alerts,forecast,0.57,hard
Email Alerts,greater,0.1,easy
Email Alerts,electron,0.71,hard
Email Alerts,greater,0.1,easy
Email Alerts,proton,0.76,hard
Email Alerts,flux,0.46,easy
Email Alerts,primarily,0.59,hard
Email Alerts,flare,0.43,easy
Email Alerts,solar,0.73,hard
Email Alerts,wind,0.05,easy
Email Alerts,summary,0.7,hard
Email Alerts,solar,0.73,hard
Email Alerts,wind,0.05,easy
Email Alerts,environment,0.61,hard
Email Alerts,slightly,0.1,easy
Email Alerts,enhanced,0.7,hard
Email Alerts,likely,0.06,easy
Email Alerts,glancing,0.76,hard
Email Alerts,event,0.05,easy
Email Alerts,total,0.02,easy
Email Alerts,field,0.0,easy
Email Alerts,gradually,0.66,hard
Email Alerts,sustained,0.67,hard
Email Alerts,southward,0.71,hard
Email Alerts,reaching,0.6,hard
Email Alerts,solar,0.73,hard
Email Alerts,wind,0.05,easy
Email Alerts,ranged,0.71,hard
Email Alerts,phi,0.74,hard
Email Alerts,predominantly,0.81,hard
Email Alerts,positive,0.23,easy
Email Alerts,forecast,0.57,hard
Email Alerts,negative,0.29,easy
Email Alerts,continue,0.08,easy
Email Alerts,summary,0.7,hard
Email Alerts,geomagnetic,0.84,hard
Email Alerts,field,0.0,easy
Email Alerts,active,0.11,easy
Email Alerts,period,0.01,easy
Email Alerts,forecast,0.57,hard
Email Alerts,geomagnetic,0.84,hard
Email Alerts,speed,0.15,easy
Email Alerts,stream,0.37,easy
Email Alerts,effect,0.0,easy
Email Alerts,continue,0.08,easy
Email Alerts,product,0.22,easy
Email Alerts,space,0.0,easy
Email Alerts,weather,0.14,easy
Email Alerts,prediction,0.75,hard
Email Alerts,center,0.03,easy
Email Alerts,solar,0.73,hard
Email Alerts,activity,0.36,easy
Email Alerts,summary,0.7,hard
Email Alerts,solar,0.73,hard
Email Alerts,activity,0.36,easy
Email Alerts,moderate,0.46,easy
Email Alerts,flare,0.43,easy
Email Alerts,period,0.01,easy
Email Alerts,decayed,0.75,hard
Email Alerts,underwent,0.8,hard
Email Alerts,minor,0.22,easy
Email Alerts,overall,0.37,easy
Email Alerts,growth,0.02,easy
Email Alerts,decay,0.58,hard
Email Alerts,among,0.0,easy
Email Alerts,intermediate,0.75,hard
Email Alerts,new,0.0,easy
Email Alerts,imagery,0.69,hard
Email Alerts,likely,0.06,easy
Email Alerts,chance,0.01,easy
Email Alerts,greater,0.1,easy
Email Alerts,energetic,0.72,hard
Email Alerts,particle,0.71,hard
Email Alerts,summary,0.7,hard
Email Alerts,greater,0.1,easy
Email Alerts,electron,0.71,hard
Email Alerts,flux,0.46,easy
Email Alerts,moderate,0.46,easy
Email Alerts,greater,0.1,easy
Email Alerts,proton,0.76,hard
Email Alerts,flux,0.46,easy
Email Alerts,forecast,0.57,hard
Email Alerts,greater,0.1,easy
Email Alerts,electron,0.71,hard
Email Alerts,moderate,0.46,easy
Email Alerts,slight,0.38,easy
Email Alerts,chance,0.01,easy
Email Alerts,greater,0.1,easy
Email Alerts,proton,0.76,hard
Email Alerts,solar,0.73,hard
Email Alerts,wind,0.05,easy
Email Alerts,summary,0.7,hard
Email Alerts,negative,0.29,easy
Email Alerts,total,0.02,easy
Email Alerts,field,0.0,easy
Email Alerts,strength,0.05,easy
Email Alerts,slowly,0.2,easy
Email Alerts,throughout,0.05,easy
Email Alerts,sustained,0.67,hard
Email Alerts,brief,0.22,easy
Email Alerts,throughout,0.05,easy
Email Alerts,period,0.01,easy
Email Alerts,solar,0.73,hard
Email Alerts,wind,0.05,easy
Email Alerts,ranged,0.71,hard
Email Alerts,forecast,0.57,hard
Email Alerts,enhanced,0.7,hard
Email Alerts,solar,0.73,hard
Email Alerts,wind,0.05,easy
Email Alerts,negative,0.29,easy
Email Alerts,background,0.04,easy
Email Alerts,summary,0.7,hard
Email Alerts,geomagnetic,0.84,hard
Email Alerts,field,0.0,easy
Email Alerts,active,0.11,easy
Email Alerts,forecast,0.57,hard
Email Alerts,unsettled,0.72,hard
Email Alerts,quiet,0.04,easy
Email Alerts,product,0.22,easy
Email Alerts,space,0.0,easy
Email Alerts,weather,0.14,easy
Email Alerts,prediction,0.75,hard
Email Alerts,center,0.03,easy
Email Alerts,solar,0.73,hard
Email Alerts,activity,0.36,easy
Email Alerts,summary,0.7,hard
Email Alerts,solar,0.73,hard
Email Alerts,activity,0.36,easy
Email Alerts,low,0.0,easy
Email Alerts,flare,0.43,easy
Email Alerts,activity,0.36,easy
Email Alerts,responsible,0.18,easy
Email Alerts,activity,0.36,easy
Email Alerts,view,0.0,easy
Email Alerts,revealing,0.67,hard
Email Alerts,possible,0.0,easy
Email Alerts,small,0.0,easy
Email Alerts,trailing,0.73,hard
Email Alerts,rotated,0.78,hard
Email Alerts,onto,0.26,easy
Email Alerts,southeast,0.65,hard
Email Alerts,limb,0.62,hard
Email Alerts,southeast,0.65,hard
Email Alerts,limb,0.62,hard
Email Alerts,beginning,0.03,easy
Email Alerts,around,0.0,easy
Email Alerts,eruption,0.66,hard
Email Alerts,model,0.15,easy
Email Alerts,well,0.0,easy
Email Alerts,ahead,0.13,easy
Email Alerts,line,0.0,easy
Email Alerts,forecast,0.57,hard
Email Alerts,chance,0.01,easy
Email Alerts,chance,0.01,easy
Email Alerts,event,0.05,easy
Email Alerts,energetic,0.72,hard
Email Alerts,particle,0.71,hard
Email Alerts,summary,0.7,hard
Email Alerts,greater,0.1,easy
Email Alerts,electron,0.71,hard
Email Alerts,flux,0.46,easy
Email Alerts,greater,0.1,easy
Email Alerts,proton,0.76,hard
Email Alerts,flux,0.46,easy
Email Alerts,forecast,0.57,hard
Email Alerts,greater,0.1,easy
Email Alerts,electron,0.71,hard
Email Alerts,greater,0.1,easy
Email Alerts,proton,0.76,hard
Email Alerts,solar,0.73,hard
Email Alerts,wind,0.05,easy
Email Alerts,summary,0.7,hard
Email Alerts,solar,0.73,hard
Email Alerts,wind,0.05,easy
Email Alerts,background,0.04,easy
Email Alerts,total,0.02,easy
Email Alerts,field,0.0,easy
Email Alerts,steady,0.38,easy
Email Alerts,variable,0.54,easy
Email Alerts,solar,0.73,hard
Email Alerts,wind,0.05,easy
Email Alerts,phi,0.74,hard
Email Alerts,predominantly,0.81,hard
Email Alerts,negative,0.29,easy
Email Alerts,forecast,0.57,hard
Email Alerts,mildly,0.67,hard
Email Alerts,enhanced,0.7,hard
Email Alerts,solar,0.73,hard
Email Alerts,wind,0.05,easy
Email Alerts,negative,0.29,easy
Email Alerts,summary,0.7,hard
Email Alerts,geomagnetic,0.84,hard
Email Alerts,field,0.0,easy
Email Alerts,forecast,0.57,hard
Email Alerts,quiet,0.04,easy
Email Alerts,unsettled,0.72,hard
Email Alerts,negative,0.29,easy
Email Alerts,quiet,0.04,easy
Email Alerts,product,0.22,easy
Email Alerts,space,0.0,easy
Email Alerts,weather,0.14,easy
Email Alerts,prediction,0.75,hard
Email Alerts,center,0.03,easy
Email Alerts,solar,0.73,hard
Email Alerts,activity,0.36,easy
Email Alerts,summary,0.7,hard
Email Alerts,solar,0.73,hard
Email Alerts,activity,0.36,easy
Email Alerts,activity,0.36,easy
Email Alerts,notable,0.61,hard
Email Alerts,event,0.05,easy
Email Alerts,signature,0.69,hard
Email Alerts,imagery,0.69,hard
Email Alerts,analysis,0.41,easy
Email Alerts,component,0.65,hard
Email Alerts,rotating,0.77,hard
Email Alerts,onto,0.26,easy
Email Alerts,minor,0.22,easy
Email Alerts,active,0.11,easy
Email Alerts,visible,0.47,easy
Email Alerts,disk,0.42,easy
Email Alerts,forecast,0.57,hard
Email Alerts,chance,0.01,easy
Email Alerts,primarily,0.59,hard
Email Alerts,potential,0.24,easy
Email Alerts,multiple,0.19,easy
Email Alerts,energetic,0.72,hard
Email Alerts,particle,0.71,hard
Email Alerts,summary,0.7,hard
Email Alerts,greater,0.1,easy
Email Alerts,electron,0.71,hard
Email Alerts,flux,0.46,easy
Email Alerts,greater,0.1,easy
Email Alerts,proton,0.76,hard
Email Alerts,flux,0.46,easy
Email Alerts,forecast,0.57,hard
Email Alerts,greater,0.1,easy
Email Alerts,electron,0.71,hard
Email Alerts,high,0.0,easy
Email Alerts,slight,0.38,easy
Email Alerts,chance,0.01,easy
Email Alerts,greater,0.1,easy
Email Alerts,proton,0.76,hard
Email Alerts,solar,0.73,hard
Email Alerts,wind,0.05,easy
Email Alerts,summary,0.7,hard
Email Alerts,solar,0.73,hard
Email Alerts,wind,0.05,easy
Email Alerts,solar,0.73,hard
Email Alerts,wind,0.05,easy
Email Alerts,steadily,0.65,hard
Email Alerts,declined,0.65,hard
Email Alerts,period,0.01,easy
Email Alerts,total,0.02,easy
Email Alerts,magnetic,0.65,hard
Email Alerts,field,0.0,easy
Email Alerts,strength,0.05,easy
Email Alerts,angle,0.19,easy
Email Alerts,negatively,0.79,hard
Email Alerts,forecast,0.57,hard
Email Alerts,solar,0.73,hard
Email Alerts,wind,0.05,easy
Email Alerts,summary,0.7,hard
Email Alerts,geomagnetic,0.84,hard
Email Alerts,field,0.0,easy
Email Alerts,quiet,0.04,easy
Email Alerts,forecast,0.57,hard
Email Alerts,geomagnetic,0.84,hard
Email Alerts,quiet,0.04,easy
Email Alerts,product,0.22,easy
Email Alerts,space,0.0,easy
Email Alerts,weather,0.14,easy
Email Alerts,prediction,0.75,hard
Email Alerts,center,0.03,easy
Email Alerts,solar,0.73,hard
Email Alerts,activity,0.36,easy
Email Alerts,summary,0.7,hard
Email Alerts,solar,0.73,hard
Email Alerts,activity,0.36,easy
Email Alerts,intermediate,0.75,hard
Email Alerts,trek,0.42,easy
Email Alerts,towards,0.19,easy
Email Alerts,western,0.47,easy
Email Alerts,flare,0.43,easy
Email Alerts,respectively,0.63,hard
Email Alerts,trailing,0.73,hard
Email Alerts,spot,0.1,easy
Email Alerts,underwent,0.8,hard
Email Alerts,leading,0.2,easy
Email Alerts,spot,0.1,easy
Email Alerts,rudimentary,0.77,hard
Email Alerts,gamma,0.74,hard
Email Alerts,magnetic,0.65,hard
Email Alerts,intermediate,0.75,hard
Email Alerts,area,0.01,easy
Email Alerts,new,0.0,easy
Email Alerts,noted,0.39,easy
Email Alerts,remain,0.2,easy
Email Alerts,await,0.69,hard
Email Alerts,additional,0.42,easy
Email Alerts,solar,0.73,hard
Email Alerts,observatory,0.82,hard
Email Alerts,stable,0.51,easy
Email Alerts,relatively,0.5,easy
Email Alerts,quiet,0.04,easy
Email Alerts,filament,0.74,hard
Email Alerts,centered,0.68,hard
Email Alerts,unstable,0.66,hard
Email Alerts,go,0.0,easy
Email Alerts,imagery,0.69,hard
Email Alerts,event,0.05,easy
Email Alerts,imagery,0.69,hard
Email Alerts,forecast,0.57,hard
Email Alerts,solar,0.73,hard
Email Alerts,activity,0.36,easy
Email Alerts,likely,0.06,easy
Email Alerts,reach,0.07,easy
Email Alerts,moderate,0.46,easy
Email Alerts,chance,0.01,easy
Email Alerts,isolated,0.57,hard
Email Alerts,activity,0.36,easy
Email Alerts,likely,0.06,easy
Email Alerts,decrease,0.61,hard
Email Alerts,chance,0.01,easy
Email Alerts,beyond,0.05,easy
Email Alerts,western,0.47,easy
Email Alerts,limb,0.62,hard
Email Alerts,energetic,0.72,hard
Email Alerts,summary,0.7,hard
Email Alerts,greater,0.1,easy
Email Alerts,electron,0.71,hard
Email Alerts,flux,0.46,easy
Email Alerts,greater,0.1,easy
Email Alerts,proton,0.76,hard
Email Alerts,flux,0.46,easy
Email Alerts,forecast,0.57,hard
Email Alerts,greater,0.1,easy
Email Alerts,electron,0.71,hard
Email Alerts,greater,0.1,easy
Email Alerts,proton,0.76,hard
Email Alerts,flux,0.46,easy
Email Alerts,primarily,0.59,hard
Email Alerts,flare,0.43,easy
Email Alerts,beyond,0.05,easy
Email Alerts,western,0.47,easy
Email Alerts,limb,0.62,hard
Email Alerts,solar,0.73,hard
Email Alerts,wind,0.05,easy
Email Alerts,summary,0.7,hard
Email Alerts,solar,0.73,hard
Email Alerts,wind,0.05,easy
Email Alerts,environment,0.61,hard
Email Alerts,total,0.02,easy
Email Alerts,field,0.0,easy
Email Alerts,primarily,0.59,hard
Email Alerts,northward,0.72,hard
Email Alerts,approximately,0.67,hard
Email Alerts,sustained,0.67,hard
Email Alerts,southward,0.71,hard
Email Alerts,reaching,0.6,hard
Email Alerts,solar,0.73,hard
Email Alerts,wind,0.05,easy
Email Alerts,phi,0.74,hard
Email Alerts,predominantly,0.81,hard
Email Alerts,negative,0.29,easy
Email Alerts,around,0.0,easy
Email Alerts,disturbed,0.59,hard
Email Alerts,solar,0.73,hard
Email Alerts,wind,0.05,easy
Email Alerts,however,0.0,easy
Email Alerts,chance,0.01,easy
Email Alerts,glancing,0.76,hard
Email Alerts,faint,0.51,easy
Email Alerts,left,0.0,easy
Email Alerts,outcome,0.64,hard
Email Alerts,summary,0.7,hard
Email Alerts,geomagnetic,0.84,hard
Email Alerts,field,0.0,easy
Email Alerts,geomagnetic,0.84,hard
Email Alerts,storming,0.78,hard
Email Alerts,geomagnetic,0.84,hard
Email Alerts,negative,0.29,easy
Email Alerts,effect,0.0,easy
Email Alerts,isolated,0.57,hard
Email Alerts,active,0.11,easy
Email Alerts,effect,0.0,easy
Email Alerts,continue,0.08,easy
Email Alerts,along,0.0,easy
Email Alerts,product,0.22,easy
Email Alerts,space,0.0,easy
Email Alerts,weather,0.14,easy
Email Alerts,prediction,0.75,hard
Email Alerts,center,0.03,easy
Email Alerts,solar,0.73,hard
Email Alerts,activity,0.36,easy
Email Alerts,summary,0.7,hard
Email Alerts,solar,0.73,hard
Email Alerts,activity,0.36,easy
Email Alerts,moderate,0.46,easy
Email Alerts,region,0.45,easy
Email Alerts,intermediate,0.75,hard
Email Alerts,trailing,0.73,hard
Email Alerts,slight,0.38,easy
Email Alerts,growth,0.02,easy
Email Alerts,flux,0.46,easy
Email Alerts,yet,0.0,easy
Email Alerts,region,0.45,easy
Email Alerts,forecast,0.57,hard
Email Alerts,chance,0.01,easy
Email Alerts,energetic,0.72,hard
Email Alerts,particle,0.71,hard
Email Alerts,summary,0.7,hard
Email Alerts,greater,0.1,easy
Email Alerts,electron,0.71,hard
Email Alerts,flux,0.46,easy
Email Alerts,greater,0.1,easy
Email Alerts,proton,0.76,hard
Email Alerts,flux,0.46,easy
Email Alerts,forecast,0.57,hard
Email Alerts,greater,0.1,easy
Email Alerts,electron,0.71,hard
Email Alerts,slight,0.38,easy
Email Alerts,chance,0.01,easy
Email Alerts,greater,0.1,easy
Email Alerts,proton,0.76,hard
Email Alerts,solar,0.73,hard
Email Alerts,wind,0.05,easy
Email Alerts,summary,0.7,hard
Email Alerts,solar,0.73,hard
Email Alerts,wind,0.05,easy
Email Alerts,near,0.01,easy
Email Alerts,nominal,0.64,hard
Email Alerts,solar,0.73,hard
Email Alerts,wind,0.05,easy
Email Alerts,gradually,0.66,hard
Email Alerts,declined,0.65,hard
Email Alerts,period,0.01,easy
Email Alerts,total,0.02,easy
Email Alerts,field,0.0,easy
Email Alerts,ranged,0.71,hard
Email Alerts,briefly,0.54,easy
Email Alerts,phi,0.74,hard
Email Alerts,angle,0.19,easy
Email Alerts,mostly,0.22,easy
Email Alerts,negative,0.29,easy
Email Alerts,solar,0.73,hard
