year,month,day,0000,0300,0600,0900,1200,1500,1800,2100,Date_Number
2023,07,17,3.00,2.00,4.33,4.33,3.33,2.33,4.67,4.67,20230717
2023,07,18,4.67,3.00,2.33,2.00,3.33,1.33,3.67,2.67,20230718
2023,07,19,1.33,1.33,1.33,1.67,2.00,1.00,1.00,1.00,20230719
2023,07,20,1.00,1.33,0.67,1.33,1.67,4.00,3.67,2.00,20230720
2023,07,21,2.67,3.33,2.33,2.00,1.33,2.00,2.67,4.33,20230721
2023,07,22,3.33,2.67,2.33,2.33,2.00,0.67,1.00,1.67,20230722
2023,07,23,0.67,1.33,1.67,1.67,1.33,2.33,2.33,2.00,20230723
2023,07,24,2.33,1.33,1.00,1.33,2.33,1.00,1.67,2.67,20230724
2023,07,25,1.33,1.00,2.00,1.67,2.33,2.00,2.33,4.67,20230725
2023,07,26,3.67,4.67,4.33,3.67,3.33,2.67,2.33,2.67,20230726
2023,07,27,2.33,1.67,1.67,1.67,1.67,2.00,2.00,1.33,20230727
2023,07,28,0.67,0.67,0.67,0.67,2.33,1.33,2.67,2.67,20230728
2023,07,29,2.33,2.33,1.00,1.67,3.00,2.67,2.33,2.00,20230729
2023,07,30,1.00,2.67,2.00,2.33,3.00,2.00,2.67,2.00,20230730
2023,07,31,1.67,1.33,2.00,2.00,2.00,2.00,0.67,1.67,20230731
2023,08,01,2.33,1.67,1.00,1.67,3.33,2.67,2.33,2.00,20230801
2023,08,02,1.67,1.67,2.00,3.33,4.00,3.67,2.00,1.33,20230802
2023,08,03,2.00,2.00,1.33,2.67,2.00,1.67,0.67,0.00,20230803
2023,08,04,0.33,1.00,2.00,1.67,2.67,3.67,3.67,4.33,20230804
2023,08,05,4.67,6.67,5.33,5.00,3.00,2.00,1.67,1.33,20230805
2023,08,06,1.00,1.00,1.00,0.67,0.33,1.00,1.33,0.67,20230806
2023,08,07,3.33,2.33,1.33,1.33,2.67,1.33,3.00,4.00,20230807
2023,08,08,4.00,1.67,1.33,1.67,1.33,1.67,1.67,1.33,20230808
2023,08,09,2.00,1.33,2.00,1.33,2.33,1.67,1.67,2.67,20230809
2023,08,10,2.00,2.00,1.67,2.00,2.00,2.67,1.67,2.00,20230810
2023,08,11,2.00,1.00,1.33,1.33,1.33,1.33,1.33,1.33,20230811
2023,08,12,2.00,3.00,2.33,1.33,2.00,1.33,2.00,1.67,20230812
2023,08,13,2.00,1.67,0.67,1.33,1.33,0.67,1.00,2.33,20230813
2023,08,14,1.67,1.33,1.00,1.00,1.67,0.67,1.67,1.33,20230814
2023,08,15,1.00,1.33,0.67,1.00,1.67,0.67,1.00,1.67,20230815
2023,08,16,1.67,1.00,1.33,2.33,2.67,3.33,1.67,1.67,20230816
2023,08,17,2.67,1.67,2.67,1.00,2.00,1.67,2.00,2.00,20230817
2023,08,18,2.00,2.67,3.00,3.00,2.00,2.00,2.33,3.00,20230818
2023,08,19,2.33,1.33,1.33,2.00,2.00,1.33,3.33,2.33,20230819
2023,08,20,3.33,3.00,2.00,2.67,1.67,1.67,2.00,3.00,20230820
2023,08,21,2.33,2.00,3.00,2.33,2.67,1.67,2.00,1.67,20230821
2023,08,22,2.33,3.00,2.67,1.67,1.67,0.67,1.00,2.00,20230822
2023,08,23,1.67,1.00,0.33,0.67,1.00,0.33,1.00,1.67,20230823
2023,08,24,0.67,1.33,1.33,1.33,2.00,3.33,3.00,2.67,20230824
2023,08,25,2.33,1.33,1.00,1.33,1.67,1.33,1.67,0.67,20230825
2023,08,26,1.67,2.33,2.67,1.67,1.67,2.00,1.33,2.00,20230826
2023,08,27,3.67,3.33,2.67,1.33,1.67,1.67,2.67,1.00,20230827
2023,08,28,2.00,2.00,2.00,2.00,1.67,1.67,2.00,1.00,20230828
2023,08,29,0.67,0.67,0.67,2.00,2.33,0.67,1.00,2.00,20230829
2023,08,30,2.33,1.33,1.33,2.00,2.33,1.33,2.00,1.00,20230830
2023,08,31,1.00,1.67,2.00,2.33,1.00,1.33,1.67,1.67,20230831
2023,09,01,3.00,2.67,2.67,3.33,3.00,2.33,2.67,1.67,20230901
2023,09,02,3.33,4.33,5.33,5.00,4.67,4.33,4.33,5.00,20230902
2023,09,03,5.67,3.33,4.67,3.67,3.33,3.00,1.67,3.00,20230903
2023,09,04,2.67,2.67,2.00,1.33,1.67,2.00,1.67,1.33,20230904
2023,09,05,1.33,1.33,1.33,1.33,1.67,3.67,4.00,2.33,20230905
2023,09,06,2.00,1.00,2.33,1.33,3.00,2.67,1.00,1.00,20230906
2023,09,07,2.67,1.33,1.33,1.33,1.67,1.33,1.67,2.00,20230907
2023,09,08,3.00,1.33,0.33,0.67,1.33,2.00,1.33,1.00,20230908
2023,09,09,3.00,1.67,1.00,2.00,2.67,2.67,0.33,0.67,20230909
2023,09,10,2.00,0.67,0.67,0.67,0.67,1.33,1.00,1.33,20230910
2023,09,11,2.33,1.67,1.67,1.67,2.00,1.67,1.67,2.00,20230911
2023,09,12,1.67,1.00,1.33,3.00,5.33,5.67,3.33,4.00,20230912
2023,09,13,4.67,3.67,2.67,2.67,3.00,3.00,2.00,3.00,20230913
2023,09,14,4.33,2.67,3.00,2.00,1.67,2.33,4.00,4.33,20230914
2023,09,15,2.67,2.00,1.00,0.33,1.67,2.00,1.33,2.67,20230915
2023,09,16,2.00,0.67,1.00,1.00,0.67,1.33,3.00,2.67,20230916
2023,09,17,3.33,3.67,3.00,3.33,2.67,2.67,3.33,3.00,20230917
2023,09,18,4.67,4.00,2.67,2.00,4.33,4.67,5.00,4.33,20230918
2023,09,19,5.67,6.67,4.33,4.33,5.33,5.33,3.67,3.00,20230919
2023,09,20,3.67,3.33,3.67,3.00,2.33,2.00,3.00,3.67,20230920
2023,09,21,2.67,2.67,2.33,1.67,2.33,2.67,2.00,2.33,20230921
2023,09,22,2.00,1.33,2.67,2.33,2.00,2.67,2.00,2.00,20230922
2023,09,23,3.00,2.67,2.00,2.67,2.33,1.33,2.00,2.33,20230923
2023,09,24,2.00,2.00,2.00,2.00,1.00,0.33,5.67,5.67,20230924
2023,09,25,5.33,5.00,3.33,3.33,3.67,2.33,2.33,2.00,20230925
2023,09,26,3.33,4.33,4.67,5.33,5.33,3.67,3.33,3.33,20230926
2023,09,27,4.00,3.00,3.33,3.33,3.00,3.00,2.33,1.00,20230927
2023,09,28,1.67,3.00,0.67,1.67,0.67,0.67,0.67,2.33,20230928
2023,09,29,2.33,2.33,3.67,4.00,3.33,1.33,1.00,1.33,20230929
2023,09,30,1.67,2.33,3.00,2.33,2.33,2.00,2.33,3.00,20230930
2023,10,01,4.00,2.00,2.00,2.00,2.00,1.00,1.33,1.67,20231001
2023,10,02,3.00,3.33,1.00,2.33,1.67,1.67,1.67,2.33,20231002
2023,10,03,1.33,2.67,1.67,1.33,2.33,2.33,2.33,1.67,20231003
2023,10,04,2.67,2.33,2.67,2.67,2.00,1.67,2.00,3.33,20231004
2023,10,05,4.33,5.00,2.33,3.00,2.00,1.00,1.33,2.33,20231005
2023,10,06,2.33,2.67,2.33,1.67,1.33,1.67,1.00,3.33,20231006
2023,10,07,1.33,2.00,1.33,0.67,0.33,0.33,1.67,1.67,20231007
2023,10,08,2.00,2.00,2.33,1.67,0.67,1.00,1.67,2.67,20231008
2023,10,09,2.33,1.33,2.00,1.67,2.00,2.00,3.33,1.67,20231009
2023,10,10,1.00,2.00,1.67,1.67,0.33,0.67,0.67,0.33,20231010
2023,10,11,0.67,0.67,1.33,1.33,1.00,1.00,0.67,1.00,20231011
2023,10,12,1.33,1.00,1.33,1.00,0.67,1.00,0.67,1.00,20231012
2023,10,13,1.00,2.67,3.33,2.67,3.00,3.67,2.67,2.33,20231013
2023,10,14,2.00,1.67,2.00,3.00,1.67,1.00,2.67,1.00,20231014
2023,10,15,0.67,0.33,1.00,0.67,0.67,0.67,1.00,2.00,20231015
2023,10,16,2.00,0.33,0.67,1.00,1.33,0.67,0.33,0.33,20231016
2023,10,17,0.67,0.33,0.67,1.00,1.00,0.33,0.00,0.67,20231017
2023,10,18,0.33,2.00,1.33,2.33,3.00,3.00,2.33,2.33,20231018
2023,10,19,2.67,3.67,2.33,2.67,1.67,1.67,1.67,1.00,20231019
2023,10,20,1.33,2.33,2.33,2.33,2.00,1.00,2.33,2.67,20231020
2023,10,21,4.00,4.67,5.00,3.33,2.67,3.33,1.67,1.00,20231021
2023,10,22,2.33,1.67,2.33,2.33,1.33,1.67,3.00,1.67,20231022
2023,10,23,1.00,0.33,0.33,0.33,1.00,0.67,0.67,0.67,20231023
2023,10,24,0.33,0.33,0.67,1.33,0.67,1.00,1.33,1.33,20231024
2023,10,25,0.67,1.00,0.33,0.67,1.00,0.67,1.33,1.67,20231025
2023,10,26,2.67,2.67,2.00,4.67,4.00,3.33,4.33,4.67,20231026
2023,10,27,3.33,4.00,2.67,2.33,1.67,1.67,1.33,1.00,20231027
2023,10,28,1.00,3.00,3.33,4.00,4.33,3.33,3.00,3.67,20231028
2023,10,29,4.67,3.67,4.67,3.67,4.00,4.00,3.33,4.00,20231029
2023,10,30,4.00,2.00,1.33,3.33,3.33,1.67,2.33,2.33,20231030
2023,10,31,2.67,2.33,2.00,2.67,2.67,1.33,1.67,2.00,20231031
2023,11,01,2.33,2.67,2.33,2.67,2.33,2.00,1.33,1.67,20231101
2023,11,02,2.67,2.67,2.00,1.67,1.33,1.33,1.33,1.33,20231102
2023,11,03,1.00,1.00,1.67,1.33,1.00,0.33,0.67,0.67,20231103
2023,11,04,1.00,1.00,2.00,1.00,1.67,3.00,4.67,4.33,20231104
2023,11,05,3.00,2.33,1.33,6.00,6.00,7.00,6.33,4.67,20231105
2023,11,06,4.33,5.67,4.67,4.33,2.67,4.67,5.33,4.67,20231106
2023,11,07,4.67,4.33,2.33,2.33,2.67,3.33,3.00,2.67,20231107
2023,11,08,2.67,4.00,3.00,3.33,1.33,2.33,4.00,3.33,20231108
2023,11,09,2.67,2.33,3.33,2.67,2.00,2.00,2.67,3.00,20231109
2023,11,10,2.33,3.67,2.67,2.00,2.33,1.67,1.00,2.00,20231110
2023,11,11,2.00,1.33,1.67,1.00,1.00,1.00,1.00,0.67,20231111
2023,11,12,0.67,1.33,4.00,2.67,2.33,1.67,1.33,3.00,20231112
2023,11,13,5.00,3.67,1.67,1.67,3.00,3.00,2.00,1.33,20231113
2023,11,14,2.33,1.00,0.33,1.00,1.33,3.00,2.33,0.67,20231114
2023,11,15,2.33,1.67,2.33,2.00,3.33,3.33,3.33,2.67,20231115
2023,11,16,1.67,1.00,2.67,2.00,2.33,2.33,1.33,2.33,20231116
2023,11,17,0.67,0.33,0.33,0.67,0.67,1.67,1.33,0.33,20231117
2023,11,18,0.33,1.00,0.67,1.00,0.67,0.33,1.00,1.33,20231118
2023,11,19,0.67,0.33,1.67,1.67,0.67,0.67,1.33,1.00,20231119
2023,11,20,1.00,1.00,2.00,2.00,1.67,1.33,1.33,1.00,20231120
2023,11,21,1.33,2.33,4.33,3.33,3.67,3.67,3.00,3.67,20231121
2023,11,22,4.00,5.00,5.00,4.33,3.33,4.00,4.00,2.67,20231122
2023,11,23,2.67,2.33,2.67,1.33,1.67,0.67,0.67,0.67,20231123
2023,11,24,1.67,1.67,1.33,1.33,2.00,1.67,2.33,2.67,20231124
2023,11,25,3.00,3.00,4.67,4.67,5.00,4.67,6.00,4.00,20231125
2023,11,26,4.00,2.33,3.33,2.00,2.00,0.67,1.33,1.67,20231126
2023,11,27,1.33,1.67,2.33,1.33,2.00,2.33,1.33,2.00,20231127
2023,11,28,2.00,2.00,2.00,2.00,1.67,2.00,2.00,1.67,20231128
2023,11,29,1.00,2.00,2.00,1.33,1.67,1.00,2.00,0.67,20231129
2023,11,30,1.67,2.00,1.33,1.33,1.67,1.00,1.33,0.33,20231130
2023,12,01,4.33,4.00,4.00,7.00,6.33,4.67,5.00,5.00,20231201
2023,12,02,5.33,4.00,2.00,1.00,1.00,1.67,1.33,1.67,20231202
2023,12,03,2.67,3.00,3.00,1.67,2.33,3.33,2.00,2.33,20231203
2023,12,04,2.33,2.33,3.00,2.67,2.33,2.33,2.00,1.33,20231204
2023,12,05,3.33,3.33,2.67,3.33,3.00,3.00,2.33,3.00,20231205
2023,12,06,2.67,2.67,2.67,2.33,2.67,2.67,2.00,2.00,20231206
2023,12,07,1.33,0.67,1.33,1.00,0.67,0.67,2.00,2.33,20231207
2023,12,08,1.00,0.33,1.33,1.33,0.67,1.67,1.67,1.33,20231208
2023,12,09,0.33,0.33,1.00,0.67,0.33,0.67,0.67,0.33,20231209
2023,12,10,0.67,1.33,1.00,0.33,1.00,1.00,1.33,1.00,20231210
2023,12,11,0.67,1.33,1.00,0.33,0.67,0.67,0.33,0.33,20231211
2023,12,12,0.33,2.00,1.33,1.00,4.00,3.67,2.33,1.33,20231212
2023,12,13,0.67,2.00,1.67,1.67,2.00,2.67,2.33,3.00,20231213
2023,12,14,4.00,4.00,3.33,3.67,2.67,2.00,1.33,2.33,20231214
2023,12,15,2.00,1.33,1.33,2.67,3.33,3.00,3.33,3.33,20231215
2023,12,16,3.33,4.00,3.00,1.67,2.33,1.00,3.00,3.00,20231216
2023,12,17,3.67,4.33,4.33,4.67,5.33,5.33,3.33,4.33,20231217
2023,12,18,2.67,3.33,6.00,4.00,3.33,3.00,2.67,4.67,20231218
2023,12,19,3.67,3.67,2.67,1.67,1.67,2.33,2.00,2.67,20231219
2023,12,20,4.00,3.33,2.33,2.00,2.33,2.33,1.67,1.00,20231220
2023,12,21,2.67,0.67,0.67,2.33,0.67,1.00,0.67,0.33,20231221
2023,12,22,0.67,1.33,1.67,0.67,0.33,1.00,0.67,0.67,20231222
2023,12,23,0.67,1.00,2.67,1.33,2.00,2.67,1.00,1.33,20231223
2023,12,24,2.67,2.67,2.67,3.00,2.00,1.67,1.33,1.00,20231224
2023,12,25,0.33,1.00,1.00,0.67,0.33,1.33,1.67,0.67,20231225
2023,12,26,0.33,1.67,1.67,2.00,1.67,1.33,1.33,0.33,20231226
2023,12,27,1.67,1.33,1.33,1.67,0.67,1.00,0.67,0.67,20231227
2023,12,28,0.33,0.33,1.33,0.33,0.33,0.67,0.33,2.00,20231228
2023,12,29,1.00,1.67,1.67,2.33,1.67,1.00,1.67,2.33,20231229
2023,12,30,1.00,2.33,1.00,1.00,1.00,1.33,1.00,0.33,20231230
2023,12,31,0.33,1.00,0.67,0.67,0.67,1.00,1.33,1.33,20231231
2024,01,01,0.33,1.00,1.00,1.67,2.00,2.67,3.00,4.00,20240101
2024,01,02,2.67,2.67,1.00,2.00,2.33,2.67,1.33,1.00,20240102
2024,01,03,2.67,2.67,1.67,2.00,2.00,2.67,3.00,3.00,20240103
2024,01,04,2.33,0.67,1.67,1.00,0.67,1.33,1.00,2.67,20240104
2024,01,05,2.33,1.33,0.33,1.33,1.33,2.00,0.67,1.33,20240105
2024,01,06,0.67,1.33,0.00,0.33,0.33,0.33,0.67,1.00,20240106
2024,01,07,0.33,0.00,0.67,0.67,0.67,1.00,0.67,0.33,20240107
2024,01,08,0.33,0.67,0.33,0.67,2.00,1.33,1.67,1.67,20240108
2024,01,09,2.00,1.67,2.67,1.00,1.33,1.67,0.67,1.00,20240109
2024,01,10,1.67,2.00,1.33,2.33,2.33,1.67,2.33,2.00,20240110
2024,01,11,1.00,1.33,2.33,2.00,2.33,1.33,1.00,1.67,20240111
2024,01,12,0.67,1.33,1.33,1.33,0.67,1.33,1.00,1.00,20240112
2024,01,13,0.67,0.33,0.33,1.33,1.00,1.00,1.00,0.67,20240113
2024,01,14,1.00,1.33,1.67,2.00,1.67,2.00,2.00,2.33,20240114
2024,01,15,1.00,0.67,1.67,1.67,2.33,0.67,2.00,1.67,20240115
2024,01,16,3.00,2.33,1.00,0.67,1.00,1.00,1.33,0.67,20240116
2024,01,17,0.67,0.67,1.33,0.67,0.67,1.00,1.00,1.33,20240117
2024,01,18,1.00,1.00,2.00,2.00,1.67,1.33,2.00,2.00,20240118
2024,01,19,1.33,3.00,2.33,1.33,1.67,2.00,1.67,2.00,20240119
2024,01,20,1.33,2.33,1.33,1.33,2.33,2.00,1.00,1.67,20240120
2024,01,21,0.67,1.67,2.00,2.67,2.00,0.67,1.00,1.33,20240121
2024,01,22,0.67,0.67,1.33,1.00,2.00,2.33,3.33,3.67,20240122
2024,01,23,2.33,2.67,2.00,1.33,1.67,1.33,1.33,2.00,20240123
2024,01,24,3.67,3.00,3.33,1.67,1.67,1.00,0.67,1.00,20240124
2024,01,25,0.67,1.00,1.00,1.67,2.33,2.00,1.67,2.00,20240125
2024,01,26,1.00,1.33,0.33,0.67,2.67,2.00,1.67,2.33,20240126
2024,01,27,2.67,1.33,1.33,1.33,0.67,1.33,1.00,1.00,20240127
2024,01,28,1.33,1.00,2.00,2.00,2.00,1.67,3.00,3.00,20240128
2024,01,29,3.00,1.67,1.33,1.00,2.33,2.33,2.33,2.67,20240129
2024,01,30,2.33,3.00,2.33,1.67,1.33,1.00,2.33,2.00,20240130
2024,01,31,2.00,2.33,1.33,1.67,1.67,2.00,1.67,1.00,20240131
2024,02,01,1.00,1.33,2.00,2.00,1.00,1.67,1.67,0.67,20240201
2024,02,02,0.67,0.33,1.33,1.33,0.67,0.67,0.33,0.00,20240202
2024,02,03,0.33,1.33,1.00,0.67,0.00,0.67,0.67,0.67,20240203
2024,02,04,0.67,1.33,1.00,1.67,0.67,1.67,2.00,3.00,20240204
2024,02,05,0.67,0.67,2.33,1.67,2.00,2.33,2.00,2.67,20240205
2024,02,06,3.00,2.33,1.67,2.00,2.00,1.67,2.00,1.00,20240206
2024,02,07,0.33,0.67,1.33,1.33,1.67,1.00,1.00,1.33,20240207
2024,02,08,1.00,1.00,1.33,1.67,2.00,1.67,2.00,0.67,20240208
2024,02,09,1.00,0.33,1.33,1.67,1.67,0.67,1.00,3.00,20240209
2024,02,10,1.00,1.33,1.33,2.00,1.67,1.00,1.00,1.67,20240210
2024,02,11,4.33,3.33,3.67,3.00,2.00,2.33,1.67,2.00,20240211
2024,02,12,1.67,1.33,2.00,0.33,0.33,0.67,0.67,0.67,20240212
2024,02,13,1.67,2.33,1.67,2.33,2.00,3.67,2.00,3.00,20240213
2024,02,14,3.33,3.00,1.33,1.33,0.67,0.67,0.67,1.67,20240214
2024,02,15,1.33,0.67,1.00,1.00,1.00,0.67,1.67,1.00,20240215
2024,02,16,1.33,0.67,0.67,1.67,2.00,1.00,0.33,1.33,20240216
2024,02,17,1.00,0.67,0.00,1.33,1.67,1.00,1.33,2.00,20240217
2024,02,18,3.33,2.00,1.00,1.67,1.00,0.00,1.00,0.33,20240218
2024,02,19,1.67,0.33,0.67,1.67,0.33,0.00,0.00,0.67,20240219
2024,02,20,1.00,0.33,2.00,1.67,1.67,1.33,1.67,3.00,20240220
2024,02,21,1.00,0.33,0.67,1.00,0.67,1.67,1.67,1.00,20240221
2024,02,22,2.00,2.33,2.00,2.00,1.33,0.67,1.67,1.33,20240222
2024,02,23,0.33,0.33,0.67,1.33,1.33,0.33,0.67,1.00,20240223
2024,02,24,1.00,0.67,0.67,1.67,2.33,2.67,2.33,2.67,20240224
2024,02,25,1.67,3.00,3.00,2.67,3.33,2.00,3.00,3.33,20240225
2024,02,26,3.33,3.00,2.67,2.67,2.67,1.67,1.67,2.33,20240226
2024,02,27,3.67,4.67,3.00,1.33,0.67,1.33,2.67,1.00,20240227
2024,02,28,1.67,1.33,1.67,2.33,1.33,0.67,1.33,1.33,20240228
2024,02,29,1.00,0.33,1.67,1.33,1.67,1.00,0.67,1.33,20240229
2024,03,01,3.00,3.00,3.00,1.67,1.67,2.00,2.00,1.00,20240301
2024,03,02,2.33,1.67,1.00,1.33,1.33,0.33,1.00,0.67,20240302
2024,03,03,2.67,1.00,0.67,3.33,5.33,5.00,5.67,4.00,20240303
2024,03,04,4.00,2.33,2.33,1.67,1.67,1.33,1.33,2.33,20240304
2024,03,05,2.67,1.00,2.33,1.67,1.67,1.33,2.00,1.00,20240305
2024,03,06,1.00,3.00,2.00,2.00,2.00,1.00,0.33,0.67,20240306
2024,03,07,3.00,2.00,2.33,2.67,1.67,2.67,3.33,3.00,20240307
2024,03,08,3.00,3.33,2.00,1.33,2.00,1.00,2.00,3.67,20240308
2024,03,09,4.00,3.33,2.67,2.00,2.67,1.67,2.67,1.67,20240309
2024,03,10,1.33,1.33,2.00,3.00,1.67,1.33,2.00,0.33,20240310
2024,03,11,1.00,1.00,2.33,1.67,1.00,0.67,0.33,0.67,20240311
2024,03,12,3.00,1.00,1.00,2.00,1.33,1.67,1.00,0.33,20240312
2024,03,13,1.33,0.67,3.33,2.67,2.33,3.00,2.00,1.00,20240313
2024,03,14,1.33,2.67,2.00,2.00,1.67,2.33,1.67,3.00,20240314
2024,03,15,3.67,2.33,2.00,2.00,1.00,1.00,1.00,0.67,20240315
2024,03,16,0.33,0.33,0.67,0.67,1.00,0.33,0.33,0.67,20240316
2024,03,17,0.33,0.67,0.67,1.00,0.67,0.67,0.00,0.33,20240317
2024,03,18,0.33,0.33,0.67,2.00,1.00,1.00,2.33,3.00,20240318
2024,03,19,3.00,2.33,2.67,2.67,1.67,1.00,1.67,1.67,20240319
2024,03,20,1.67,0.67,1.67,1.33,0.67,0.33,0.67,2.00,20240320
2024,03,21,3.33,2.33,3.33,2.67,5.00,5.00,4.67,4.00,20240321
2024,03,22,3.67,3.33,3.00,3.33,1.33,1.33,0.67,0.67,20240322
2024,03,23,2.67,5.00,4.67,4.00,4.00,4.00,4.67,5.67,20240323
2024,03,24,4.67,3.33,3.67,3.67,6.00,8.00,6.33,4.00,20240324
2024,03,25,4.33,5.00,3.33,3.67,4.00,3.00,2.33,1.67,20240325
2024,03,26,3.33,2.67,1.00,3.00,2.00,2.00,2.67,3.00,20240326
2024,03,27,3.00,1.33,2.00,1.67,1.33,1.00,1.00,2.00,20240327
2024,03,28,2.00,1.33,2.00,1.67,2.33,1.67,2.00,2.67,20240328
2024,03,29,2.00,2.00,1.67,2.33,1.67,1.00,0.67,0.33,20240329
2024,03,30,0.67,1.00,1.00,1.33,1.33,1.67,1.00,2.00,20240330
2024,03,31,3.67,2.00,2.33,1.67,1.33,1.33,1.33,2.33,20240331
2024,04,01,2.00,3.33,3.67,2.00,1.67,2.33,2.33,1.67,20240401
2024,04,02,1.67,1.67,1.67,3.33,2.33,2.00,1.67,1.33,20240402
2024,04,03,3.00,2.33,1.67,1.33,1.67,1.33,0.67,1.33,20240403
2024,04,04,1.67,1.33,2.67,3.00,2.67,3.00,2.33,3.67,20240404
2024,04,05,2.33,3.33,3.00,3.33,2.67,2.00,2.00,2.33,20240405
2024,04,06,3.33,2.33,3.33,2.00,2.33,1.33,1.67,2.33,20240406
2024,04,07,1.67,2.00,1.00,2.00,1.67,1.33,1.33,1.67,20240407
2024,04,08,2.67,3.33,3.00,1.67,0.67,1.33,0.67,0.67,20240408
2024,04,09,0.67,2.67,3.00,3.00,2.67,1.67,2.00,3.00,20240409
2024,04,10,3.00,1.67,2.00,2.00,2.00,2.33,2.33,1.67,20240410
2024,04,11,2.33,2.67,0.67,1.00,1.33,1.33,1.33,1.00,20240411
2024,04,12,2.33,2.67,1.67,1.67,1.00,1.00,1.33,1.67,20240412
2024,04,13,2.00,2.33,0.67,1.00,1.33,1.67,0.67,1.33,20240413
2024,04,14,2.33,1.00,2.00,2.00,1.33,1.00,1.67,1.67,20240414
2024,04,15,2.33,2.00,0.67,1.67,1.00,2.00,2.33,3.00,20240415
2024,04,16,4.00,3.33,4.33,4.33,3.33,4.00,5.00,5.00,20240416
2024,04,17,3.00,1.33,1.33,1.67,1.67,1.67,1.67,2.00,20240417
2024,04,18,1.67,0.67,0.33,1.00,0.67,1.00,0.33,2.00,20240418
2024,04,19,2.33,1.33,4.33,4.33,4.67,5.00,7.00,4.33,20240419
2024,04,20,2.67,2.00,3.33,3.33,2.33,2.33,2.00,2.67,20240420
2024,04,21,3.00,3.00,3.33,3.33,4.00,3.67,3.67,3.00,20240421
2024,04,22,2.33,2.67,2.67,2.00,2.00,1.67,1.67,2.33,20240422
2024,04,23,2.00,1.00,2.33,2.00,2.00,1.67,2.67,2.33,20240423
2024,04,24,2.00,0.33,0.67,1.33,1.33,0.67,0.33,0.67,20240424
2024,04,25,0.67,0.33,0.00,1.33,1.00,1.00,0.67,1.33,20240425
2024,04,26,2.00,2.33,3.33,3.00,3.67,5.33,3.00,2.00,20240426
2024,04,27,3.00,3.00,2.00,1.33,3.33,2.67,3.00,2.67,20240427
2024,04,28,3.67,2.00,1.33,1.33,0.67,0.67,0.67,1.00,20240428
2024,04,29,2.00,1.33,2.00,1.33,1.33,1.33,2.33,1.33,20240429
2024,04,30,2.00,1.67,0.67,1.00,2.67,2.67,3.67,4.33,20240430
2024,05,01,3.67,2.33,1.67,0.67,1.00,1.33,2.67,1.67,20240501
2024,05,02,2.67,2.00,2.67,3.33,5.00,6.67,6.67,4.33,20240502
2024,05,03,4.33,3.33,1.33,1.67,1.33,1.00,1.67,2.00,20240503
2024,05,04,1.33,1.33,0.67,1.00,1.00,1.00,1.00,3.00,20240504
2024,05,05,2.00,1.33,2.33,2.33,1.67,1.67,3.33,4.33,20240505
2024,05,06,5.00,2.33,2.33,2.67,3.67,2.00,2.33,1.67,20240506
2024,05,07,2.00,2.00,1.33,2.00,2.33,2.33,1.67,1.67,20240507
2024,05,08,1.33,2.33,1.67,2.67,2.00,2.00,1.00,1.33,20240508
2024,05,09,1.00,2.00,1.00,2.33,1.33,1.33,2.33,2.33,20240509
2024,05,10,3.00,3.00,2.67,2.33,2.67,7.67,8.67,9.00,20240510
2024,05,11,9.00,8.33,8.67,9.00,8.67,8.33,7.33,7.33,20240511
2024,05,12,6.67,7.00,3.67,3.67,2.67,2.67,4.00,6.33,20240512
2024,05,13,5.67,6.00,4.00,2.67,3.33,2.67,2.67,3.00,20240513
2024,05,14,2.00,1.67,1.67,2.00,2.33,1.67,1.67,1.00,20240514
2024,05,15,1.67,2.00,2.67,2.33,2.33,1.67,3.00,2.67,20240515
2024,05,16,2.67,3.33,6.00,4.67,4.67,3.00,2.33,1.33,20240516
2024,05,17,2.00,2.67,2.00,2.00,3.33,5.00,6.00,5.33,20240517
2024,05,18,3.67,3.33,2.33,3.33,2.67,2.33,1.33,1.33,20240518
2024,05,19,1.33,2.67,1.67,2.33,3.00,2.00,2.33,1.67,20240519
2024,05,20,1.33,2.67,2.33,1.67,2.33,1.00,1.00,2.33,20240520
2024,05,21,2.00,1.67,1.33,2.67,3.00,2.67,1.67,1.67,20240521
2024,05,22,2.00,0.67,0.67,0.67,0.33,0.67,1.67,2.00,20240522
2024,05,23,1.00,2.00,1.67,2.33,2.67,2.00,2.33,4.00,20240523
2024,05,24,2.00,2.67,2.67,3.33,2.33,1.67,0.33,2.00,20240524
2024,05,25,1.67,1.67,1.33,0.67,1.33,2.00,1.33,2.67,20240525
2024,05,26,1.67,2.67,1.33,2.33,3.00,2.33,3.00,1.33,20240526
2024,05,27,1.33,1.00,2.33,3.00,2.33,1.33,1.00,2.67,20240527
2024,05,28,2.67,2.00,2.00,1.00,1.00,0.67,1.00,1.00,20240528
2024,05,29,0.67,1.33,2.00,1.67,1.33,2.00,2.33,2.00,20240529
2024,05,30,1.00,1.67,1.67,2.00,2.00,3.00,2.00,3.00,20240530
2024,05,31,2.67,4.67,2.67,1.67,2.33,2.00,1.67,1.67,20240531
2024,06,01,2.33,1.33,1.33,1.33,1.67,1.33,1.33,0.33,20240601
2024,06,02,1.00,1.00,1.00,1.33,1.33,1.00,1.67,2.33,20240602
2024,06,03,2.33,2.00,1.67,2.00,2.00,1.33,2.00,4.67,20240603
2024,06,04,2.67,3.00,2.67,2.00,1.67,1.00,0.33,0.67,20240604
