Sentence,Title,SourceTextType
analysis of solar active regions and activity from z to z solar activity has been at moderate levels for the past hours,SolarGeophysicalActivity,emailAlert
the largest solar event of the period was a m event observed at z from region sw,SolarGeophysicalActivity,emailAlert
there are currently numbered sunspot regions on the disk,SolarGeophysicalActivity,emailAlert
ib,SolarGeophysicalActivity,emailAlert
solar activity forecast solar activity is expected to be low with a slight chance for an mclass flare on days one two and three  mar mar mar,SolarGeophysicalActivity,emailAlert
iia,SolarGeophysicalActivity,emailAlert
geophysical activity summary z to z the geomagnetic field has been at quiet to unsettled levels for the past hours,SolarGeophysicalActivity,emailAlert
solar wind speed reached a peak of kms at z total imf reached nt at z the maximum southward component of bz reached  nt at z electrons greater than mev at geosynchronous orbit reached a peak level of pfu,SolarGeophysicalActivity,emailAlert
iib,SolarGeophysicalActivity,emailAlert
geophysical activity forecast the geomagnetic field is expected to be at quiet to active levels on day one  mar and quiet to unsettled levels on days two and three  mar mar,SolarGeophysicalActivity,emailAlert
sdf number issued at z on may ia,SolarGeophysicalActivity,emailAlert
analysis of solar active regions and activity from z to z solar activity has been at high levels for the past hours,SolarGeophysicalActivity,emailAlert
the largest solar event of the period was a x event observed at z from region se,SolarGeophysicalActivity,emailAlert
there are currently numbered sunspot regions on the disk,SolarGeophysicalActivity,emailAlert
ib,SolarGeophysicalActivity,emailAlert
solar activity forecast solar activity is expected to be moderate with a chance for xclass flares on days one two and three  may may jun,SolarGeophysicalActivity,emailAlert
iia,SolarGeophysicalActivity,emailAlert
geophysical activity summary z to z the geomagnetic field has been at quiet levels for the past hours,SolarGeophysicalActivity,emailAlert
solar wind speed reached a peak of kms at z total imf reached nt at z the maximum southward component of bz reached  nt at z electrons greater than mev at geosynchronous orbit reached a peak level of pfu,SolarGeophysicalActivity,emailAlert
iib,SolarGeophysicalActivity,emailAlert
geophysical activity forecast the geomagnetic field is expected to be at quiet to unsettled levels on day one  may and quiet to major storm levels on days two and three  may jun,SolarGeophysicalActivity,emailAlert
protons have a slight chance of crossing threshold on days one two and three  may may jun,SolarGeophysicalActivity,emailAlert
sdf number issued at z on dec ia,SolarGeophysicalActivity,emailAlert
analysis of solar active regions and activity from z to z solar activity has been at high levels for the past hours,SolarGeophysicalActivity,emailAlert
the largest solar event of the period was a m event observed at z from region ne,SolarGeophysicalActivity,emailAlert
there are currently numbered sunspot regions on the disk,SolarGeophysicalActivity,emailAlert
ib,SolarGeophysicalActivity,emailAlert
solar activity forecast solar activity is expected to be moderate with a slight chance for an xclass flare on days one two and three  dec dec dec,SolarGeophysicalActivity,emailAlert
iia,SolarGeophysicalActivity,emailAlert
geophysical activity summary z to z the geomagnetic field has been at quiet levels for the past hours,SolarGeophysicalActivity,emailAlert
solar wind speed reached a peak of kms at z electrons greater than mev at geosynchronous orbit reached a peak level of pfu,SolarGeophysicalActivity,emailAlert
iib,SolarGeophysicalActivity,emailAlert
geophysical activity forecast the geomagnetic field is expected to be at quiet to active levels on day one  dec quiet to unsettled levels on day two  dec and quiet levels on day three  dec,SolarGeophysicalActivity,emailAlert
protons have a slight chance of crossing threshold on days one two and three  dec dec dec,SolarGeophysicalActivity,emailAlert
sdf number issued at z on sep ia,SolarGeophysicalActivity,emailAlert
analysis of solar active regions and activity from z to z solar activity has been at high levels for the past hours,SolarGeophysicalActivity,emailAlert
the largest solar event of the period was a m event observed at z there are currently numbered sunspot regions on the disk,SolarGeophysicalActivity,emailAlert
ib,SolarGeophysicalActivity,emailAlert
solar activity forecast solar activity is likely to be moderate with a slight chance for an xclass flare on days one two and three  sep sep sep,SolarGeophysicalActivity,emailAlert
iia,SolarGeophysicalActivity,emailAlert
geophysical activity summary z to z the geomagnetic field has been at quiet to active levels for the past hours,SolarGeophysicalActivity,emailAlert
solar wind speed reached a peak of kms at z total imf reached nt at z the maximum southward component of bz reached  nt at z electrons greater than mev at geosynchronous orbit reached a peak level of pfu,SolarGeophysicalActivity,emailAlert
iib,SolarGeophysicalActivity,emailAlert
geophysical activity forecast the geomagnetic field is expected to be at quiet to unsettled levels on day one  sep and quiet levels on days two and three  sep sep,SolarGeophysicalActivity,emailAlert
protons have a slight chance of crossing threshold on days one two and three  sep sep sep,SolarGeophysicalActivity,emailAlert
sdf number issued at z on oct ia,SolarGeophysicalActivity,emailAlert
analysis of solar active regions and activity from z to z solar activity has been at high levels for the past hours,SolarGeophysicalActivity,emailAlert
the largest solar event of the period was a m event observed at z from region sw,SolarGeophysicalActivity,emailAlert
there are currently numbered sunspot regions on the disk,SolarGeophysicalActivity,emailAlert
ib,SolarGeophysicalActivity,emailAlert
solar activity forecast solar activity is expected to be moderate with a chance for xclass flares on days one two and three  oct oct oct,SolarGeophysicalActivity,emailAlert
iia,SolarGeophysicalActivity,emailAlert
geophysical activity summary z to z the geomagnetic field has been at quiet levels for the past hours,SolarGeophysicalActivity,emailAlert
solar wind speed reached a peak of kms at z total imf reached nt at z the maximum southward component of bz reached  nt at z electrons greater than mev at geosynchronous orbit reached a peak level of pfu,SolarGeophysicalActivity,emailAlert
iib,SolarGeophysicalActivity,emailAlert
geophysical activity forecast the geomagnetic field is expected to be at active to severe storm levels on days one and two  oct oct and unsettled to minor storm levels on day three  oct,SolarGeophysicalActivity,emailAlert
protons have a chance of crossing threshold on days one two and three  oct oct oct,SolarGeophysicalActivity,emailAlert
sdf number issued at z on jan ia,SolarGeophysicalActivity,emailAlert
analysis of solar active regions and activity from z to z solar activity has been at moderate levels for the past hours,SolarGeophysicalActivity,emailAlert
the largest solar event of the period was a m event observed at z there are currently numbered sunspot regions on the disk,SolarGeophysicalActivity,emailAlert
ib,SolarGeophysicalActivity,emailAlert
solar activity forecast solar activity is expected to be low with a chance for mclass flares on day one  jan and expected to be low with a slight chance for an mclass flare on days two and three  jan jan,SolarGeophysicalActivity,emailAlert
iia,SolarGeophysicalActivity,emailAlert
geophysical activity summary z to z the geomagnetic field has been at quiet to unsettled levels for the past hours,SolarGeophysicalActivity,emailAlert
solar wind speed reached a peak of kms at z total imf reached nt at z the maximum southward component of bz reached  nt at z electrons greater than mev at geosynchronous orbit reached a peak level of pfu,SolarGeophysicalActivity,emailAlert
iib,SolarGeophysicalActivity,emailAlert
geophysical activity forecast the geomagnetic field is expected to be at quiet levels on days one and three  jan jan and quiet to unsettled levels on day two  jan,SolarGeophysicalActivity,emailAlert
sdf number issued at z on jan ia,SolarGeophysicalActivity,emailAlert
analysis of solar active regions and activity from z to z solar activity has been at low levels for the past hours,SolarGeophysicalActivity,emailAlert
the largest solar event of the period was a c event observed at z from region ne,SolarGeophysicalActivity,emailAlert
there are currently numbered sunspot regions on the disk,SolarGeophysicalActivity,emailAlert
ib,SolarGeophysicalActivity,emailAlert
solar activity forecast solar activity is expected to be low with a chance for mclass flares on days one two and three  jan jan jan,SolarGeophysicalActivity,emailAlert
